,Category,tweet,polarity,analysis
14757,ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",0.2333333333333333,Positive
14758,ham,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,0.125,Positive
14759,ham,Ok c ü then.,0.5,Positive
14760,ham,I enjoy watching and playing football and basketball. Anything outdoors. And you?,0.4,Positive
14761,ham,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",0.15656565656565655,Positive
14762,ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,-0.27777777777777773,Negative
14763,ham,Hey check it da. I have listed da.,0.0,Neutral
14764,spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity,0.0,Neutral
14765,ham,I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,0.0,Neutral
14766,ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,-0.07777777777777779,Negative
14767,ham,Goin to workout lor... Muz lose e fats...,0.0,Neutral
14768,ham,"Damn, poor zac doesn't stand a chance",-0.4,Negative
14769,ham,No message..no responce..what happend?,0.0,Neutral
14770,ham,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),0.5,Positive
14771,ham,Yeah right! I'll bring my tape measure fri!,0.4464285714285714,Positive
14772,ham,Still chance there. If you search hard you will get it..let have a try :),0.10416666666666666,Positive
14773,ham,Meeting u is my work. . . Tel me when shall i do my work tomorrow,0.0,Neutral
14774,ham,Should I head straight there or what,0.2,Positive
14775,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,-0.5,Negative
14776,ham,Thank you princess! You are so sexy...,0.5,Positive
14777,ham,Oooh I got plenty of those!,0.0,Neutral
14778,ham,Hui xin is in da lib.,0.0,Neutral
14779,ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,0.0,Neutral
14780,ham,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",-0.16666666666666666,Negative
14781,ham,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX,0.2,Positive
14782,ham,You know what hook up means right?,0.2857142857142857,Positive
14783,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",-0.25,Negative
14784,ham,Wat's da model num of ur phone?,0.0,Neutral
14785,ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,0.0,Neutral
14786,spam,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)",0.0,Neutral
14787,ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,-0.1,Negative
14788,ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",0.0,Neutral
14789,ham,* Thought I didn't see you.,0.0,Neutral
14790,spam,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp £1.50/msg.,0.15000000000000002,Positive
14791,ham,Carlos says we can pick up from him later so yeah we're set,0.0,Neutral
14792,ham,"Hey babe, my friend had to cancel, still up for a visit ?",0.0,Neutral
14793,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,0.0,Neutral
14794,ham,Hmm ill have to think about it... ok you're forgiven! =D,0.375,Positive
14795,ham,"We are hoping to get away by 7, from Langport. You still up for town tonight?",0.0,Neutral
14796,ham,Want to send me a virtual hug?... I need one,0.0,Neutral
14797,ham,"Probably not, still going over some stuff here",0.0,Neutral
14798,ham,It has issues right now. Ill fix for her by tomorrow.,-0.10714285714285715,Negative
14799,ham,Why i come in between you people,0.0,Neutral
14800,ham,Senthil group company Apnt 5pm.,0.0,Neutral
14801,ham,Oh really?? Did you make it on air? What's your talent?,0.2,Positive
14802,ham,Studying. But i.ll be free next weekend.,0.2,Positive
14803,ham,R u here yet? I'm wearing blue shirt n black pants.,-0.08333333333333333,Negative
14804,ham,Wait.i will come out.. &lt;#&gt;  min:),0.5,Positive
14805,ham,I will reach ur home in  &lt;#&gt;  minutes,0.0,Neutral
14806,ham,Well then you have a great weekend!,1.0,Positive
14807,ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka?",-0.47500000000000003,Negative
14808,ham,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",-0.25,Negative
14809,ham,Huh? 6 also cannot? Then only how many mistakes?,0.25,Positive
14810,ham,Ha... U jus ate honey ar? So sweet...,0.35,Positive
14811,ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,0.5,Positive
14812,ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",0.5,Positive
14813,ham,Thanks for loving me so. You rock,0.4,Positive
14814,ham,Yeah imma come over cause jay wants to do some drugs,0.2,Positive
14815,ham,Ok thanx... Take care then...,0.5,Positive
14816,ham,Yup. Thk of u oso boring wat.,-1.0,Negative
14817,ham,"came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",0.2375,Positive
14818,ham,Moji just informed me that you saved our lives. Thanks.,0.2,Positive
14819,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,0.6000000000000001,Positive
14820,ham,Whos this am in class:-),0.5,Positive
14821,ham,Hey r ü still online? I've finished the formatting...,0.0,Neutral
14822,ham,Great! So what attracts you to the brothas?,1.0,Positive
14823,spam,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,0.8,Positive
14824,ham,Stupid.its not possible,0.0,Neutral
14825,ham,I cant pick the phone right now. Pls send a message,0.2857142857142857,Positive
14826,ham,LOL what happens in Vegas stays in vegas,0.8,Positive
14827,ham,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",-0.29375,Negative
14828,ham,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,0.0,Neutral
14829,ham,Dad says hurry the hell up,0.0,Neutral
14830,ham,Wake me up at  &lt;#&gt;  am morning:),0.5,Positive
14831,ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",0.0,Neutral
14832,ham,Great! I shoot big loads so get ready!,0.4166666666666667,Positive
14833,ham,I'll meet you in the lobby,0.0,Neutral
14834,ham,You still coming tonight?,0.0,Neutral
14835,ham,What happen dear tell me,0.0,Neutral
14836,ham,"Sir, i am waiting for your call, once free please call me.",0.4,Positive
14837,ham,No i am not having not any movies in my laptop,0.0,Neutral
14838,ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!,-0.0625,Negative
14839,ham,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,0.22916666666666666,Positive
14840,ham,"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",0.0,Neutral
14841,ham,I am in tirupur.  call you da.,0.0,Neutral
14842,spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,0.24675324675324675,Positive
14843,ham,S:)but he had some luck.2 catches put down:),0.17222222222222222,Positive
14844,ham,How i noe... Did ü specify da domain as nusstu... Ü still in sch...,0.0,Neutral
14845,ham,Oh...i asked for fun. Haha...take care. ü,0.3,Positive
14846,ham,Shall i get my pouch?,0.0,Neutral
14847,ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,0.190625,Positive
14848,ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",0.10833333333333334,Positive
14849,ham,Kent vale lor... Ü wait 4 me there ar?,0.0,Neutral
14850,ham,Ok. Very good. Its all about making that money.,0.9099999999999999,Positive
14851,ham,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),0.5,Positive
14852,ham,Aight do you still want to get money,0.0,Neutral
14853,spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,0.45,Positive
14854,ham,Ok.ok ok..then..whats ur todays plan,0.0,Neutral
14855,ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,0.4,Positive
14856,ham,"Sorry pa, i dont knw who ru pa?",-0.5,Negative
14857,ham,Wat u doing there?,0.0,Neutral
14858,ham,If i not meeting ü all rite then i'll go home lor. If ü dun feel like comin it's ok.,0.5,Positive
14859,ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",0.375,Positive
14860,ham,"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",0.35,Positive
14861,ham,Networking technical support associate.,0.0,Neutral
14862,ham,I'm gonna rip out my uterus.,0.0,Neutral
14863,ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.,0.35,Positive
14864,spam,"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",-0.275,Negative
14865,ham,"Yeah why not, is the gang all ready",0.2,Positive
14866,ham,Blank is Blank. But wat is blank? Lol,0.2,Positive
14867,ham,I'm in a movie... Collect car oredi...,0.0,Neutral
14868,ham,We left already we at orchard now.,0.0,Neutral
14869,spam,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",0.6510416666666665,Positive
14870,ham,Nothing spl..wat abt u and whr ru?,0.0,Neutral
14871,ham,No chikku nt yet.. Ya i'm free,0.4,Positive
14872,ham,"Aldrine, rakhesh ex RTM here.pls call.urgent.",0.0,Neutral
14873,ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,0.44919507575757567,Positive
14874,ham,I'm at home. Please call,0.0,Neutral
14875,ham,"I guess you could be as good an excuse as any, lol.",0.48333333333333334,Positive
14876,ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",0.3181818181818182,Positive
14877,ham,Gud mrng dear hav a nice day,0.6,Positive
14878,ham,Old Orchard near univ. How about you?,0.1,Positive
14879,ham,"4 tacos + 1 rajas burrito, right?",0.2857142857142857,Positive
14880,ham,"It‘s £6 to get in, is that ok?",0.5,Positive
14881,ham,Hows the street where the end of library walk is?,0.0,Neutral
14882,ham,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0.0,Neutral
14883,ham,We stopped to get ice cream and will go back after,0.0,Neutral
14884,ham,Did you stitch his trouser,0.0,Neutral
14885,ham,No da. . Vijay going to talk in jaya tv,0.0,Neutral
14886,spam,2/2 146tf150p,0.0,Neutral
14887,ham,Hey i'm bored... So i'm thinking of u... So wat r u doing?,-0.5,Negative
14888,ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?",0.0,Neutral
14889,ham,Nobody names their penis a girls name this story doesn't add up at all,0.0,Neutral
14890,ham,"Aight, let me know when you're gonna be around usf",0.0,Neutral
14891,ham,I'm not. She lip synced with shangela.,0.0,Neutral
14892,ham,Ü neva tell me how i noe... I'm not at home in da aft wat...,0.0,Neutral
14893,ham,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0.3,Positive
